cod_nota,nota_NP1,nota_NP2,nota_exame,semestre,ano,cod_disciplina,cod_aluno
601,6.31,7.05,9.71,2,2015,853,21
602,7.37,2.34,6.88,1,2011,854,21
603,6.2,8.25,0.0,1,2011,855,21
604,3.67,5.09,0.29,1,2016,856,21
605,3.29,1.43,8.48,1,2016,857,21
606,5.36,4.8,5.71,1,2012,858,21
607,4.31,2.26,0.13,1,2011,859,21
608,8.64,6.62,0.0,2,2011,860,21
609,7.5,8.03,0.0,2,2012,861,21
610,1.05,5.81,0.89,2,2012,862,21
611,8.88,7.35,0.0,1,2010,863,21
612,8.91,2.24,1.97,1,2012,864,21
613,5.05,8.05,8.33,1,2017,865,21
614,5.69,4.06,4.38,2,2016,866,21
615,8.45,7.27,0.0,2,2015,867,21
616,5.43,9.74,0.0,1,2016,448,22
617,2.32,9.49,7.02,2,2017,449,22
618,7.12,2.63,1.31,2,2014,450,22
619,9.77,2.75,5.81,2,2018,451,22
620,7.4,1.38,0.34,2,2019,452,22
621,9.44,7.31,0.0,1,2013,453,22
622,1.27,5.21,2.95,1,2019,454,22
623,7.97,7.43,0.0,2,2019,455,22
624,6.18,1.81,3.73,2,2016,456,22
625,3.2,4.6,0.84,1,2011,457,22
626,5.97,2.67,1.49,2,2016,458,22
627,7.65,0.69,3.0,1,2018,459,22
628,5.43,6.32,1.35,2,2017,460,22
629,1.42,2.85,4.78,2,2015,461,22
630,4.36,3.52,3.06,1,2017,462,22
631,4.97,3.48,7.32,2,2018,463,22
632,9.96,2.63,8.36,2,2014,464,22
633,0.11,5.14,4.24,1,2019,465,22
634,3.99,7.91,6.08,2,2014,466,22
635,4.13,2.79,7.56,1,2012,467,22
636,6.46,2.05,6.49,1,2016,468,22
637,5.25,4.5,3.85,1,2012,469,22
638,4.52,6.01,6.16,1,2019,470,22
639,9.34,6.47,0.0,2,2011,471,22
640,3.87,9.34,7.73,1,2014,472,22
641,8.11,2.09,0.35,2,2016,473,22
642,2.3,5.64,7.92,1,2019,474,22
643,9.59,8.82,0.0,1,2016,475,22
644,4.47,1.15,8.11,1,2016,700,23
645,8.12,6.03,0.0,2,2013,701,23
646,1.4,9.48,4.34,1,2017,702,23
647,4.42,2.6,9.82,2,2018,703,23
648,6.91,2.15,4.79,1,2016,704,23
649,1.87,7.91,1.07,1,2020,705,23
650,1.43,3.74,9.12,1,2014,706,23
651,7.38,5.61,5.97,2,2017,707,23
652,9.99,8.01,0.0,2,2015,708,23
653,5.85,9.47,0.0,2,2011,709,23
654,8.5,3.09,0.15,1,2014,710,23
655,1.12,0.71,0.05,1,2012,711,23
656,2.29,4.52,7.72,2,2018,712,23
657,7.74,8.69,0.0,1,2018,713,23
658,2.14,4.15,5.57,1,2017,714,23
659,8.14,1.21,4.09,2,2015,715,23
660,4.72,5.18,5.81,2,2018,716,23
661,0.13,1.08,3.32,2,2016,717,23
662,8.48,6.83,0.0,2,2011,718,23
663,7.49,1.88,8.98,1,2013,719,23
664,5.06,9.4,0.0,1,2011,720,23
665,6.58,2.5,7.85,1,2015,721,23
666,9.22,2.65,7.78,1,2014,722,23
667,3.78,6.38,8.52,1,2018,723,23
668,2.14,7.31,8.06,2,2019,724,23
669,2.6,7.42,9.2,2,2014,725,23
670,0.01,4.4,2.52,2,2016,726,23
671,4.44,8.48,8.22,1,2015,727,23
672,2.82,3.31,9.5,1,2013,588,24
673,7.08,6.3,8.4,2,2017,589,24
674,4.66,9.23,1.76,2,2011,590,24
675,8.87,1.03,6.12,1,2012,591,24
676,3.92,8.93,9.13,2,2017,592,24
677,5.4,6.32,5.42,2,2014,593,24
678,3.4,7.26,0.57,1,2013,594,24
679,3.97,9.7,9.7,2,2015,595,24
680,2.46,6.76,0.02,1,2012,596,24
681,6.45,4.48,8.02,1,2019,597,24
682,4.84,9.13,3.81,1,2014,598,24
683,0.67,9.68,0.24,2,2018,599,24
684,2.99,2.11,5.62,2,2018,600,24
685,9.27,9.31,0.0,1,2014,601,24
686,2.0,5.57,1.75,1,2015,602,24
687,6.75,0.05,5.37,2,2010,603,24
688,7.56,4.14,9.45,1,2016,604,24
689,9.66,9.52,0.0,1,2015,605,24
690,2.95,2.44,5.88,2,2013,606,24
691,2.82,4.71,1.53,1,2013,607,24
692,6.52,9.6,0.0,2,2012,608,24
693,0.02,6.46,8.7,1,2014,609,24
694,5.4,8.54,7.04,1,2015,610,24
695,8.63,0.6,6.16,1,2015,611,24
696,4.46,6.1,3.97,1,2010,612,24
697,5.66,6.14,7.06,1,2019,613,24
698,4.06,2.5,8.04,2,2016,614,24
699,0.67,5.62,1.95,2,2012,615,24
700,1.44,7.25,7.52,2,2017,308,25
701,1.83,2.5,7.63,1,2014,309,25
702,2.41,6.12,7.54,2,2014,310,25
703,8.95,9.81,0.0,1,2020,311,25
704,7.72,4.76,2.74,2,2017,312,25
705,7.13,9.21,0.0,1,2014,313,25
706,9.74,6.6,0.0,1,2016,314,25
707,5.33,4.54,8.85,1,2012,315,25
708,4.4,0.18,0.23,2,2014,316,25
709,0.55,7.48,9.17,1,2012,317,25
710,1.49,5.71,8.27,1,2015,318,25
711,2.34,2.29,1.8,2,2015,319,25
712,3.41,4.16,0.94,1,2015,320,25
713,9.75,4.64,0.0,1,2018,321,25
714,0.45,9.34,8.78,1,2011,322,25
715,1.79,0.49,6.19,2,2018,323,25
716,5.34,8.82,0.0,2,2015,324,25
717,0.15,3.68,0.38,1,2016,325,25
718,4.58,0.21,7.56,1,2015,326,25
719,2.99,1.13,2.65,1,2015,327,25
720,2.43,9.45,5.78,2,2015,328,25
721,2.38,3.88,1.58,2,2014,329,25
722,7.28,9.59,0.0,2,2017,330,25
723,2.05,9.32,5.82,1,2013,331,25
724,2.29,5.17,6.41,1,2019,332,25
725,7.57,0.73,7.33,2,2014,333,25
726,8.67,9.03,0.0,2,2013,334,25
727,3.81,0.94,5.22,2,2019,335,25
728,4.88,5.76,7.46,2,2018,756,26
729,2.27,9.11,8.4,2,2012,757,26
730,7.57,5.98,0.54,2,2017,758,26
731,7.63,1.5,5.23,2,2018,759,26
732,4.71,5.02,0.63,2,2020,760,26
733,9.22,6.29,0.0,2,2014,761,26
734,2.55,0.61,0.76,1,2012,762,26
735,8.53,5.57,0.0,1,2017,763,26
736,0.14,1.0,2.4,2,2013,764,26
737,3.46,6.33,5.15,1,2010,765,26
738,3.26,1.78,6.72,1,2012,766,26
739,2.77,2.2,5.15,2,2019,767,26
740,5.96,3.69,4.7,2,2015,768,26
741,2.11,0.84,2.09,1,2015,769,26
742,6.41,4.87,9.67,1,2011,770,26
743,5.39,8.31,4.82,2,2015,771,26
744,6.15,4.02,0.58,1,2017,772,26
745,3.41,0.03,7.87,2,2014,773,26
746,2.25,6.92,0.56,1,2012,774,26
747,2.07,6.81,4.19,2,2017,775,26
748,3.19,9.94,5.26,2,2014,776,26
749,1.98,4.14,4.07,2,2016,777,26
750,1.56,7.33,9.26,1,2016,778,26
751,9.01,5.03,0.0,1,2012,779,26
752,3.83,6.59,9.42,2,2015,780,26
753,4.32,9.44,8.94,1,2016,781,26
754,8.22,3.34,3.82,2,2018,782,26
755,4.16,2.55,8.35,1,2013,783,26
756,8.92,7.12,0.0,2,2017,812,27
757,7.76,9.78,0.0,2,2017,813,27
758,6.96,3.73,2.91,1,2010,814,27
759,4.5,6.57,0.61,1,2015,815,27
760,2.53,3.55,3.95,1,2011,816,27
761,8.87,0.72,5.5,1,2015,817,27
762,0.35,5.14,8.74,1,2019,818,27
763,2.48,3.66,6.05,1,2016,819,27
764,7.51,0.52,6.59,1,2017,820,27
765,3.17,7.25,0.09,2,2019,821,27
766,5.39,2.77,7.04,1,2018,822,27
767,2.58,8.42,7.34,1,2014,823,27
768,6.52,9.97,0.0,2,2020,824,27
769,2.41,3.22,8.18,1,2013,825,27
770,5.18,5.68,0.8,1,2011,826,27
771,6.26,8.02,0.0,1,2018,827,27
772,7.46,3.21,4.8,1,2018,828,27
773,8.72,8.92,0.0,2,2014,829,27
774,9.43,7.34,0.0,2,2010,830,27
775,4.61,7.58,0.79,1,2016,831,27
776,6.38,6.36,9.7,2,2019,832,27
777,5.18,9.67,0.0,2,2014,833,27
778,6.82,4.31,8.48,2,2014,834,27
779,5.6,8.91,0.0,1,2020,835,27
780,3.45,8.03,8.55,1,2012,836,27
781,5.49,8.09,8.14,2,2014,837,27
782,7.9,2.74,0.3,1,2016,838,27
783,8.42,0.67,2.18,1,2020,839,27
784,6.9,2.98,1.93,1,2014,560,28
785,8.21,8.61,0.0,2,2016,561,28
786,4.08,7.53,1.62,1,2020,562,28
787,8.21,2.46,1.16,1,2014,563,28
788,1.5,9.39,0.75,2,2016,564,28
789,6.97,1.6,0.08,1,2015,565,28
790,2.63,3.93,5.63,2,2016,566,28
791,2.94,4.37,8.63,1,2013,567,28
792,4.93,5.14,8.69,2,2019,568,28
793,0.27,3.51,2.66,2,2014,569,28
794,3.95,7.79,2.51,1,2015,570,28
795,9.79,4.58,0.0,1,2018,571,28
796,1.82,1.17,3.58,1,2013,572,28
797,5.08,2.98,5.22,1,2016,573,28
798,3.37,2.28,4.23,1,2016,574,28
799,7.18,0.02,2.75,1,2016,575,28
800,0.27,5.73,7.47,1,2014,576,28
801,3.97,2.56,3.37,2,2012,577,28
802,5.02,4.82,6.17,1,2014,578,28
803,5.43,0.8,4.35,2,2014,579,28
804,6.55,0.92,9.87,1,2016,580,28
805,5.86,9.24,0.0,1,2017,581,28
806,0.22,8.58,1.12,2,2020,582,28
807,8.34,2.08,1.93,1,2016,583,28
808,4.51,7.35,7.16,1,2015,584,28
809,3.34,4.19,7.45,1,2017,585,28
810,8.95,7.46,0.0,1,2016,586,28
811,8.44,9.65,0.0,2,2015,587,28
812,8.32,7.28,0.0,2,2012,504,29
813,5.01,0.57,8.24,2,2017,505,29
814,3.19,8.52,5.97,1,2018,506,29
815,4.0,5.05,9.6,1,2016,507,29
816,2.75,9.12,4.3,1,2016,508,29
817,8.87,5.85,0.0,1,2016,509,29
818,2.41,7.79,3.4,2,2013,510,29
819,6.64,4.4,2.28,1,2015,511,29
820,7.87,0.1,0.36,1,2017,512,29
821,3.47,0.66,3.68,1,2013,513,29
822,9.43,2.04,8.51,1,2014,514,29
823,9.08,2.4,3.63,2,2013,515,29
824,5.02,7.17,3.54,1,2018,516,29
825,8.6,7.29,0.0,2,2015,517,29
826,3.2,1.04,2.9,1,2020,518,29
827,7.09,9.84,0.0,2,2013,519,29
828,7.33,9.68,0.0,2,2013,520,29
829,0.65,7.14,5.63,2,2017,521,29
830,7.86,3.2,3.84,1,2016,522,29
831,5.5,7.11,9.55,2,2018,523,29
832,8.54,2.69,8.97,2,2017,524,29
833,9.96,8.62,0.0,2,2017,525,29
834,5.65,2.29,1.1,2,2018,526,29
835,8.59,7.43,0.0,2,2015,527,29
836,7.99,1.99,2.44,2,2015,528,29
837,7.86,8.65,0.0,2,2017,529,29
838,1.15,4.68,3.01,1,2015,530,29
839,0.83,9.53,3.21,1,2014,531,29
840,3.18,1.31,9.19,1,2015,28,30
841,5.41,6.2,1.28,2,2013,29,30
842,0.69,1.35,6.46,1,2012,30,30
843,2.96,1.76,4.45,2,2016,31,30
844,5.94,6.84,4.06,1,2010,32,30
845,7.55,5.57,7.95,1,2015,33,30
846,4.13,5.92,2.78,2,2017,34,30
847,5.2,4.77,1.82,2,2011,35,30
848,1.15,7.46,6.63,2,2015,36,30
849,3.62,6.9,8.65,1,2016,37,30
850,7.63,7.95,0.0,1,2015,38,30
851,9.57,5.99,0.0,2,2011,39,30
852,5.35,7.55,2.73,1,2015,40,30
853,6.2,5.6,1.59,1,2016,41,30
854,9.84,9.72,0.0,1,2020,42,30
855,5.83,6.64,6.67,2,2018,43,30
856,8.23,4.66,2.43,2,2013,44,30
857,9.64,2.55,4.11,2,2016,45,30
858,2.58,9.02,4.13,2,2016,46,30
859,6.64,7.99,0.0,2,2017,47,30
860,8.81,3.27,1.15,1,2012,48,30
861,1.63,6.53,4.86,2,2011,49,30
862,2.59,3.72,2.26,1,2012,50,30
863,0.0,8.28,3.61,2,2015,51,30
864,8.82,0.15,8.43,2,2016,52,30
865,8.16,7.39,0.0,2,2013,53,30
866,9.66,4.1,5.91,2,2014,54,30
867,6.95,3.71,5.27,2,2019,55,30
868,6.36,3.37,1.63,1,2016,448,31
869,2.8,5.83,4.98,2,2011,449,31
870,5.22,8.73,1.67,1,2015,450,31
871,6.84,2.37,1.34,1,2014,451,31
872,2.86,4.76,0.92,2,2015,452,31
873,6.75,3.89,9.69,1,2015,453,31
874,8.47,2.06,4.02,1,2010,454,31
875,1.83,6.7,7.35,1,2019,455,31
876,2.01,6.91,1.44,2,2015,456,31
877,9.41,3.91,5.09,2,2012,457,31
878,7.43,7.77,0.0,2,2014,458,31
879,7.35,6.64,8.32,2,2014,459,31
880,2.83,9.83,7.78,2,2018,460,31
881,5.44,4.58,8.21,1,2018,461,31
882,0.97,8.24,1.7,1,2013,462,31
883,2.13,9.24,8.27,2,2013,463,31
884,8.42,1.55,8.51,2,2014,464,31
885,0.61,0.78,7.28,2,2016,465,31
886,1.66,0.91,1.87,1,2014,466,31
887,9.04,5.55,0.0,1,2015,467,31
888,5.52,1.87,1.86,2,2014,468,31
889,7.4,9.34,0.0,2,2014,469,31
890,6.37,2.16,2.09,2,2018,470,31
891,7.51,4.22,5.49,1,2015,471,31
892,4.3,3.27,2.29,1,2017,472,31
893,7.79,9.17,0.0,2,2014,473,31
894,6.65,5.07,8.13,1,2015,474,31
895,6.87,0.25,5.02,2,2010,475,31
896,2.16,2.89,9.41,1,2017,924,32
897,8.21,3.73,3.06,1,2012,925,32
898,1.68,4.92,8.49,1,2014,926,32
899,9.83,0.75,0.34,1,2018,927,32
900,8.95,5.5,0.0,2,2012,928,32
901,2.35,8.8,5.25,1,2012,929,32
902,6.43,3.13,5.98,2,2014,930,32
903,1.09,6.09,7.6,2,2016,931,32
904,7.38,7.89,0.0,2,2012,932,32
905,5.09,7.68,9.91,1,2019,933,32
906,6.81,6.72,3.65,1,2016,934,32
907,6.86,2.68,5.7,1,2012,935,32
908,7.4,2.45,1.96,2,2017,936,32
909,2.37,4.48,5.18,2,2015,937,32
910,3.95,2.29,1.17,2,2016,938,32
911,8.23,6.7,0.0,2,2016,939,32
912,3.09,5.63,6.2,2,2019,940,32
913,9.49,8.3,0.0,1,2017,941,32
914,4.07,7.67,1.31,1,2018,942,32
915,8.27,5.11,2.59,1,2016,943,32
916,8.6,9.1,0.0,1,2019,944,32
917,3.44,7.54,6.24,2,2020,945,32
918,2.28,2.94,2.87,2,2016,946,32
919,4.49,9.48,7.41,2,2014,947,32
920,5.56,4.07,6.97,1,2015,948,32
921,7.34,9.4,0.0,1,2020,949,32
922,6.55,1.95,0.18,1,2014,950,32
923,2.45,8.19,9.06,1,2011,951,32
924,2.03,1.15,7.36,1,2019,168,33
925,4.39,8.29,4.91,2,2016,169,33
926,9.34,5.56,0.0,2,2012,170,33
927,2.27,4.28,7.64,2,2019,171,33
928,4.48,2.47,9.62,1,2014,172,33
929,2.45,5.64,2.52,2,2011,173,33
930,2.75,5.46,8.83,1,2020,174,33
931,8.6,6.78,0.0,1,2017,175,33
932,4.11,3.78,5.58,2,2012,176,33
933,4.35,1.26,9.05,2,2013,177,33
934,2.9,9.48,3.74,1,2015,178,33
935,2.75,9.18,4.58,2,2015,179,33
936,5.01,0.14,6.15,2,2014,180,33
937,2.89,1.6,9.19,2,2016,181,33
938,8.13,1.26,1.39,2,2016,182,33
939,9.95,0.43,6.79,1,2012,183,33
940,2.98,8.08,1.13,2,2015,184,33
941,3.26,6.87,0.37,1,2016,185,33
942,3.15,3.24,3.06,1,2016,186,33
943,0.43,0.46,4.0,1,2016,187,33
944,0.48,6.0,4.78,2,2018,188,33
945,7.91,7.84,0.0,1,2013,189,33
946,6.64,8.41,0.0,1,2017,190,33
947,4.81,5.87,3.21,2,2012,191,33
948,0.46,1.2,3.37,2,2015,192,33
949,2.56,9.5,5.06,2,2014,193,33
950,5.95,5.28,4.39,2,2015,194,33
951,2.24,9.96,6.65,2,2014,195,33
952,1.2,4.4,6.24,1,2015,476,34
953,4.68,9.48,0.0,1,2015,477,34
954,3.22,8.52,8.33,2,2010,478,34
955,4.5,3.5,0.13,2,2013,479,34
956,9.72,6.46,0.0,2,2016,480,34
957,8.91,9.08,0.0,2,2016,481,34
958,5.3,7.83,9.85,1,2012,482,34
959,4.3,8.86,5.8,1,2014,483,34
960,7.94,3.7,6.33,1,2019,484,34
961,2.15,5.08,8.2,1,2015,485,34
962,8.32,4.11,3.72,1,2017,486,34
963,0.56,4.78,7.7,1,2014,487,34
964,7.7,6.9,0.0,2,2016,488,34
965,9.52,5.81,0.0,1,2011,489,34
966,0.98,1.72,5.87,1,2011,490,34
967,3.81,4.44,9.84,1,2010,491,34
968,0.03,2.53,9.33,2,2013,492,34
969,1.51,6.24,0.44,1,2016,493,34
970,3.23,5.38,4.07,2,2018,494,34
971,0.54,2.25,7.9,2,2017,495,34
972,4.92,7.48,2.42,1,2014,496,34
973,2.87,1.14,9.44,1,2013,497,34
974,4.19,1.92,3.24,1,2013,498,34
975,6.11,9.82,0.0,1,2012,499,34
976,0.78,8.15,8.19,1,2015,500,34
977,7.37,5.83,7.18,1,2016,501,34
978,6.58,8.69,0.0,2,2016,502,34
979,2.68,4.93,8.82,2,2014,503,34
980,3.61,9.23,7.98,1,2015,644,35
981,8.43,2.11,8.03,1,2016,645,35
982,4.58,2.99,7.85,1,2019,646,35
983,9.07,3.93,2.02,1,2014,647,35
984,0.56,9.6,8.3,1,2014,648,35
985,2.59,3.49,5.6,2,2016,649,35
986,6.84,6.87,5.97,1,2018,650,35
987,1.62,5.94,4.67,2,2018,651,35
988,3.46,6.39,0.31,1,2020,652,35
989,9.98,6.34,0.0,2,2012,653,35
990,2.59,0.2,8.09,1,2015,654,35
991,6.77,1.71,4.28,2,2015,655,35
992,0.87,0.86,3.38,2,2016,656,35
993,4.9,7.55,4.05,2,2018,657,35
994,3.66,3.29,0.39,2,2017,658,35
995,8.43,0.73,4.35,2,2016,659,35
996,0.34,2.99,9.0,2,2012,660,35
997,4.28,2.74,8.99,2,2015,661,35
998,3.25,3.26,0.31,1,2016,662,35
999,6.07,6.58,1.24,2,2016,663,35
1000,4.89,8.97,1.59,1,2017,664,35
1001,7.33,4.33,7.49,2,2011,665,35
1002,8.87,6.48,0.0,1,2020,666,35
1003,9.84,6.58,0.0,2,2013,667,35
1004,4.88,7.7,8.43,1,2013,668,35
1005,1.9,7.7,9.61,1,2017,669,35
1006,0.13,4.12,3.4,1,2016,670,35
1007,4.12,8.04,0.61,2,2016,671,35
1008,5.93,9.45,0.0,1,2014,644,36
1009,8.55,2.39,4.95,1,2012,645,36
1010,8.34,3.51,0.9,2,2017,646,36
1011,2.94,2.03,7.88,2,2017,647,36
1012,2.74,1.43,6.79,1,2017,648,36
1013,2.56,1.05,4.08,2,2013,649,36
1014,9.97,4.05,0.0,2,2012,650,36
1015,9.34,7.27,0.0,2,2015,651,36
1016,5.53,4.31,6.59,2,2011,652,36
1017,4.47,8.77,0.78,1,2014,653,36
1018,8.41,1.5,8.62,1,2016,654,36
1019,6.02,6.98,7.66,1,2014,655,36
1020,0.99,3.48,8.44,1,2014,656,36
1021,10.0,6.46,0.0,2,2019,657,36
1022,2.96,6.55,1.81,1,2015,658,36
1023,2.93,8.17,2.07,1,2019,659,36
1024,0.05,6.39,5.9,1,2013,660,36
1025,0.63,6.27,5.62,2,2011,661,36
1026,3.0,2.66,3.66,2,2018,662,36
1027,1.75,2.62,7.46,1,2013,663,36
1028,6.33,9.46,0.0,1,2012,664,36
1029,9.09,9.59,0.0,2,2017,665,36
1030,5.4,9.62,0.0,2,2016,666,36
1031,0.15,0.32,8.71,1,2015,667,36
1032,0.17,3.38,7.34,2,2014,668,36
1033,0.36,4.16,0.03,1,2016,669,36
1034,1.46,4.43,2.48,2,2015,670,36
1035,3.0,8.11,4.19,1,2012,671,36
1036,5.63,6.99,4.04,1,2016,728,37
1037,7.87,7.08,0.0,2,2019,729,37
1038,9.33,1.91,3.25,1,2016,730,37
1039,5.03,3.83,8.98,2,2015,731,37
1040,5.48,7.93,7.34,1,2017,732,37
1041,9.71,9.93,0.0,2,2012,733,37
1042,4.46,8.92,8.62,1,2016,734,37
1043,4.34,4.95,0.12,1,2016,735,37
1044,8.78,2.42,0.81,2,2018,736,37
1045,0.92,2.81,4.82,2,2014,737,37
1046,3.35,7.93,0.34,2,2013,738,37
1047,0.36,5.41,6.81,1,2016,739,37
1048,5.74,6.93,4.5,2,2017,740,37
1049,4.17,3.55,7.63,2,2014,741,37
1050,1.99,2.27,2.78,1,2011,742,37
1051,1.37,9.02,8.99,1,2014,743,37
1052,1.35,7.37,5.42,2,2013,744,37
1053,1.32,4.17,2.79,2,2017,745,37
1054,1.43,8.41,5.17,2,2016,746,37
1055,7.21,2.85,5.05,1,2011,747,37
1056,0.48,7.79,6.67,1,2019,748,37
1057,0.9,7.69,9.47,2,2010,749,37
1058,9.64,9.68,0.0,2,2012,750,37
1059,0.12,9.92,1.62,2,2012,751,37
1060,1.48,8.49,0.03,1,2013,752,37
1061,4.06,9.52,2.88,2,2017,753,37
1062,6.12,8.83,0.0,2,2017,754,37
1063,8.35,4.43,2.33,2,2013,755,37
1064,0.32,8.67,5.92,1,2019,336,38
1065,4.03,3.14,9.41,2,2018,337,38
1066,3.35,6.51,0.44,1,2016,338,38
1067,4.05,5.55,3.12,1,2011,339,38
1068,4.4,7.82,5.98,2,2014,340,38
1069,1.72,3.47,2.31,1,2010,341,38
1070,4.45,2.05,3.45,1,2016,342,38
1071,3.58,8.82,6.45,1,2015,343,38
1072,5.53,7.45,9.82,2,2012,344,38
1073,8.28,2.52,1.77,2,2016,345,38
1074,7.49,0.31,7.23,2,2016,346,38
1075,6.13,5.09,7.62,2,2012,347,38
1076,5.21,7.37,4.2,1,2014,348,38
1077,4.25,3.48,7.97,2,2011,349,38
1078,8.28,2.35,3.29,2,2014,350,38
1079,2.04,6.19,1.86,1,2016,351,38
1080,7.68,5.99,2.78,1,2020,352,38
1081,3.53,4.18,2.9,1,2017,353,38
1082,7.69,7.11,0.0,2,2017,354,38
1083,2.51,8.23,10.0,2,2014,355,38
1084,3.57,1.86,7.81,1,2014,356,38
1085,7.8,7.53,0.0,2,2015,357,38
1086,8.42,1.42,4.44,2,2016,358,38
1087,7.81,6.75,0.0,1,2020,359,38
1088,1.17,7.77,3.9,1,2012,360,38
1089,6.94,8.99,0.0,1,2015,361,38
1090,3.4,6.75,5.43,2,2018,362,38
1091,3.51,3.34,9.01,1,2019,363,38
1092,5.63,5.65,0.39,2,2012,168,39
1093,3.83,1.11,4.6,1,2016,169,39
1094,5.63,0.26,6.81,1,2016,170,39
1095,3.98,5.47,3.24,2,2011,171,39
1096,4.26,4.08,2.63,2,2013,172,39
1097,2.2,6.21,3.37,2,2014,173,39
1098,5.59,3.93,0.87,1,2018,174,39
1099,4.35,4.77,4.79,2,2014,175,39
1100,1.01,7.42,1.68,1,2015,176,39
1101,4.8,9.42,0.0,2,2017,177,39
1102,3.41,8.3,3.49,2,2011,178,39
1103,5.74,5.29,1.57,2,2019,179,39
1104,4.88,0.14,0.81,2,2016,180,39
1105,1.36,5.51,7.21,1,2019,181,39
1106,4.87,7.14,9.79,1,2011,182,39
1107,3.63,1.77,5.91,2,2012,183,39
1108,7.83,1.79,3.46,2,2012,184,39
1109,8.49,9.04,0.0,2,2015,185,39
1110,8.55,0.88,2.06,2,2013,186,39
1111,2.08,9.78,5.19,2,2013,187,39
1112,0.81,3.59,9.95,1,2015,188,39
1113,4.52,5.11,5.45,1,2012,189,39
1114,6.23,0.59,8.22,1,2016,190,39
1115,8.78,9.24,0.0,2,2013,191,39
1116,2.28,7.54,1.3,2,2017,192,39
1117,1.71,9.18,8.28,1,2017,193,39
1118,3.84,5.7,8.81,2,2014,194,39
1119,9.75,3.5,0.66,2,2010,195,39
1120,8.6,0.87,4.83,1,2018,280,40
1121,1.8,2.49,4.98,2,2014,281,40
1122,5.95,8.61,0.0,2,2013,282,40
1123,8.9,9.56,0.0,1,2012,283,40
1124,3.55,7.57,6.07,1,2015,284,40
1125,2.94,3.81,4.86,1,2015,285,40
1126,5.24,2.76,1.85,1,2012,286,40
1127,8.29,7.34,0.0,1,2016,287,40
1128,7.77,5.63,9.07,1,2014,288,40
1129,9.79,6.96,0.0,2,2019,289,40
1130,6.03,5.51,0.94,2,2019,290,40
1131,8.14,4.33,8.32,2,2014,291,40
1132,0.53,5.73,8.98,1,2016,292,40
1133,0.42,0.05,5.72,1,2015,293,40
1134,1.26,4.09,2.74,2,2015,294,40
1135,4.22,6.23,7.18,2,2018,295,40
1136,5.68,6.6,0.12,1,2017,296,40
1137,7.11,1.16,4.31,1,2017,297,40
1138,6.31,1.77,9.5,2,2016,298,40
1139,2.9,8.15,7.76,1,2016,299,40
1140,5.48,6.96,5.31,1,2012,300,40
1141,1.96,2.21,4.54,1,2013,301,40
1142,7.67,0.19,5.34,1,2011,302,40
1143,3.96,5.87,9.64,1,2019,303,40
1144,5.04,1.32,7.49,1,2011,304,40
1145,2.03,0.06,9.19,1,2015,305,40
1146,3.93,1.65,9.24,1,2020,306,40
1147,1.78,0.08,1.37,1,2017,307,40
1148,1.49,7.39,8.0,1,2014,1008,41
1149,6.96,4.24,1.21,2,2016,1009,41
1150,8.65,4.63,3.95,2,2017,1010,41
1151,1.73,2.41,8.4,1,2016,1011,41
1152,5.05,2.53,2.94,2,2013,1012,41
1153,2.66,2.48,0.08,2,2015,1013,41
1154,3.92,8.39,7.91,2,2014,1014,41
1155,5.95,3.1,4.01,2,2016,1015,41
1156,3.54,1.2,0.44,1,2015,1016,41
1157,1.97,4.22,5.74,2,2018,1017,41
1158,4.26,5.49,4.09,1,2016,1018,41
1159,1.11,0.76,6.7,2,2011,1019,41
1160,5.71,3.1,4.75,2,2014,1020,41
1161,3.55,4.82,9.29,1,2014,1021,41
1162,0.08,4.25,6.82,1,2014,1022,41
1163,7.23,3.1,1.15,1,2015,1023,41
1164,8.18,1.42,7.06,1,2012,1024,41
1165,2.62,0.21,9.9,1,2016,1025,41
1166,2.42,7.91,9.85,1,2015,1026,41
1167,2.47,6.6,6.28,2,2017,1027,41
1168,4.28,5.98,5.12,1,2013,1028,41
1169,7.5,0.95,0.38,2,2013,1029,41
1170,7.71,6.43,0.0,2,2016,1030,41
1171,0.17,4.87,2.99,2,2017,1031,41
1172,4.47,6.96,3.21,2,2017,1032,41
1173,6.29,8.74,0.0,2,2015,1033,41
1174,8.31,0.27,3.25,1,2019,1034,41
1175,7.25,8.35,0.0,2,2012,1035,41
1176,1.65,0.86,0.0,2,2019,896,42
1177,0.69,1.21,7.63,2,2011,897,42
1178,4.23,5.35,5.4,1,2016,898,42
1179,6.38,7.86,0.0,2,2015,899,42
1180,6.85,1.19,5.88,2,2014,900,42
1181,5.37,4.52,4.42,2,2019,901,42
1182,8.31,2.89,1.46,2,2015,902,42
1183,3.6,1.0,4.85,1,2017,903,42
1184,5.08,4.7,0.04,2,2013,904,42
1185,8.69,0.54,9.31,1,2015,905,42
1186,2.84,3.63,2.39,1,2010,906,42
1187,1.35,6.79,1.02,1,2019,907,42
1188,3.21,1.41,9.84,1,2012,908,42
1189,1.51,0.85,8.32,1,2012,909,42
1190,7.34,9.44,0.0,1,2016,910,42
1191,8.48,6.93,0.0,2,2014,911,42
1192,6.47,0.6,3.96,2,2017,912,42
1193,2.97,2.02,2.15,2,2011,913,42
1194,4.79,1.53,0.15,2,2016,914,42
1195,4.95,8.61,0.53,1,2015,915,42
1196,6.55,6.1,7.8,2,2016,916,42
